"endTime","artistName","trackName","msPlayed"
"2022-06-28 20:46","The Maine","English Girls",192609
"2022-06-28 20:48","Fall Out Boy","A Little Less Sixteen Candles, A Little More ""Touch Me""",169041
"2022-06-28 20:52","State Champs","Simple Existence (Acoustic Version)",235496
"2022-06-28 20:57","Nate Ruess","Brightside",274738
"2022-06-28 21:00","All Time Low","Canals",202106
"2022-06-28 21:01","BANNERS","Ghosts",41478
"2022-06-28 21:04","Simple Plan","Nostalgic",186270
"2022-06-28 21:08","Ed Sheeran","Tenerife Sea",241348
"2022-06-28 21:11","The Summer Set","Mona Lisa",152694
"2022-06-28 21:15","Adam Levine","Lost Stars",267842
"2022-06-28 21:20","The Ransom Collective","Settled",298794
"2022-06-28 21:24","State Champs","Simple Existence",225697
"2022-06-28 21:27","Simple Plan","Loser of the Year",206100
"2022-06-28 21:31","Panic! At The Disco","Say Amen (Saturday Night)",189196
"2022-06-28 21:33","Catfish and the Bottlemen","Glasgow",157013
"2022-06-28 21:34","Fall Out Boy","G.I.N.A.S.F.S.",8290
"2022-06-28 21:34","Silent Sanctuary","Sama-Sama",688
"2022-06-28 21:34","Movements","Losing My Religion",54522
"2022-06-28 21:34","Ariana Grande","blazed (feat. Pharrell Williams)",1448
"2022-06-28 21:34","Khalid","Vertigo",1521
"2022-06-28 21:34","Faber Drive","Dead On The Dance Floor",800
"2022-06-28 21:37","The 1975","UGH!",180070
"2022-06-28 21:40","The 1975","The 1975",1383
"2022-06-28 21:40","The Maine","April 7th",0
"2022-06-28 21:40","The 1975","Me",56
"2022-06-28 21:40","We The Kings","Just Keep Breathing",687
"2022-06-28 21:40","LANY","Purple Teeth",25
"2022-06-28 21:40","PVRIS","Heaven",182502
"2022-06-28 21:44","Mayday Parade","I'd Hate To Be You When People Find Out What This Song Is About",1616
"2022-06-28 21:44","The Maine","April 7th",196533
"2022-06-28 21:44","The Summer Set","Begin Again",1878
"2022-06-28 21:44","LANY","Purple Teeth",9746
"2022-06-28 21:44","Carly Rae Jepsen","Gimmie Love",2487
"2022-06-28 21:44","fun.","Out on the Town - Bonus Track",3344
"2022-06-28 21:48","Fall Out Boy","Wilson (Expensive Mistakes)",216967
"2022-06-28 21:53","Paramore","Last Hope",309973
"2022-06-28 22:04","Ed Sheeran","Barcelona",191146
"2022-06-28 22:19","Autotelic","Languyin",233172
"2022-06-29 07:20","Autotelic","Languyin",31575
"2022-06-29 07:23","Fall Out Boy","Alpha Dog",221611
"2022-06-29 07:26","Dua Lipa","Don't Start Now",183298
"2022-06-29 07:28","Fall Out Boy","We Were Doomed From The Start (The King Is Dead)",95248
"2022-06-29 07:32","fun.","One Foot",211951
"2022-06-29 07:32","Paramore","(One of Those) Crazy Girls",1162
"2022-06-29 07:32","Eraserheads","Alapaap - Live",0
"2022-06-29 07:32","Owl City","Umbrella Beach",3769
"2022-06-29 07:32","The Maine","American Candy",1512
"2022-06-29 07:32","Mayday Parade","Never Sure",0
"2022-06-29 07:32","We The Kings","Promise The Stars",0
"2022-06-29 07:35","Halsey","Gasoline",199598
"2022-06-29 07:38","Twenty One Pilots","Smithereens",177040
"2022-06-29 07:41","Khalid","Talk (feat. Disclosure)",1510
"2022-06-29 07:41","Eraserheads","Wishing Wells",142074
"2022-06-29 07:44","The Amity Affliction","Can’t Feel My Face",201131
"2022-06-29 07:49","Rex Orange County","Nothing",293346
"2022-06-29 07:52","Fall Out Boy","Of All The Gin Joints In All The World",191193
"2022-06-29 07:56","Beach Weather","Goddess",17115
"2022-06-29 07:56","All Time Low","No Idea",9941
"2022-06-29 07:56","We The Kings","We'll Be A Dream (feat. Demi Lovato)",233081
"2022-06-29 07:56","Mayday Parade","You Be The Anchor That Keeps My Feet On The Ground, I'll Be The Wings That Keep Your Heart In The Clouds",1141
"2022-06-29 07:58","Fall Out Boy","Jet Pack Blues - Remix",16210
"2022-06-29 08:01","Carly Rae Jepsen","Party For One",184552
"2022-06-29 08:02","Khalid","Suncity (feat. Empress Of)",61509
"2022-06-29 08:02","Maroon 5","Maps - Rumba Whoa Remix",1837
"2022-06-29 08:06","Twenty One Pilots","Tear in My Heart (feat. MUTEMATH)",228746
"2022-06-29 08:10","A Rocket To The Moon","Whole Lotta You - Acoustic",4089
"2022-06-29 08:10","Fall Out Boy","Centuries",228391
"2022-06-29 08:13","Maroon 5","Maps",189960
"2022-06-29 08:21","Faber Drive","Too Little Too Late",23835
"2022-06-29 08:21","Mayday Parade","Repent And Repeat",1714
"2022-06-29 08:21","Ed Sheeran","The Man",1710
"2022-06-29 08:21","Nelly","Just A Dream",237842
"2022-06-29 08:22","All Time Low","Let It Roll (Connect Sets Acoustic)",683
"2022-06-29 08:22","Eraserheads","Saturn Return",0
"2022-06-29 08:29","State Champs","Secrets",224444
"2022-06-29 08:34","Rex Orange County","Never Enough",298520
"2022-06-29 08:38","Mayday Parade","Last Night For A Table Of Two",6147
"2022-06-29 08:38","Ang Bandang Shirley","Umaapaw",222400
"2022-06-29 08:41","This Century","To Love And Back",165929
"2022-06-29 08:44","State Champs","The Record",184041
"2022-06-29 08:47","You Me At Six","Swear",165883
"2022-06-29 08:50","Twenty One Pilots","Heathens",124320
"2022-06-29 08:51","Neck Deep","All Hype, No Heart",42000
"2022-06-29 08:54","Too Close To Touch","In The Name Of Love",197276
"2022-06-29 08:57","The 1975","She Lays Down",152439
"2022-06-29 09:01","The Maine","Flowers on the Grave",191226
"2022-06-29 09:01","We The Kings","See You in My Dreams",2213
"2022-06-29 09:01","Rex Orange County","Uno",6061
"2022-06-29 09:05","The Script","Dead Man Walking",234335
"2022-06-29 09:07","The Weeknd","In The Night",93094
"2022-06-29 09:09","Twenty One Pilots","Shy Away - Livestream Version",126235
"2022-06-29 09:09","A Rocket To The Moon","I Do",1275
"2022-06-29 09:09","Halsey","Without Me",946
"2022-06-29 09:12","WALK THE MOON","Tightrope",209211
"2022-06-29 09:16","Neck Deep","A Part Of Me (feat. Laura Whiteside)",189428
"2022-06-29 09:16","Shawn Mendes","Because I Had You",31689
"2022-06-29 09:20","The Maine","24 Floors",223120
"2022-06-29 09:24","Rex Orange County","Sunflower",252230
"2022-06-29 09:29","Twenty One Pilots","Guns for Hands",273335
"2022-06-29 09:30","Shawn Mendes","Lost In Japan",3866
"2022-06-29 09:30","All Time Low","That Girl",94990
"2022-06-29 09:30","LANY","Overtime",1814
"2022-06-29 09:30","Eraserheads","Hey, Jay - Live",2030
"2022-06-29 09:30","Imagine Dragons","My Fault",1311
"2022-06-29 09:30","Arizona Zervas","ROXANNE",1110
"2022-06-29 09:30","Paramore","Misery Business",1060
"2022-06-29 09:33","Arizona Zervas","ROXANNE",163654
"2022-06-29 09:37","State Champs","Nothing's Wrong",1955
"2022-06-29 09:37","Mayday Parade","Girls",0
"2022-06-29 09:37","ZAYN","iT's YoU",20827
"2022-06-29 09:37","Paramore","Misery Business",211520
"2022-06-29 09:42","Fall Out Boy","She's My Winona",231502
"2022-06-29 09:45","WALK THE MOON","Spend Your $$$",202663
"2022-06-29 09:46","AURORA","Under The Water",1325
"2022-06-29 09:46","We The Kings","Just Keep Breathing",66
"2022-06-29 09:46","We The Kings","Secret Valentine - Acoustic",2818
"2022-06-29 09:46","Maroon 5","Maps",1687
"2022-06-29 09:49","The Maine","We All Roll Along",228786
"2022-06-29 09:54","The Script","Never Seen Anything ""Quite Like You""",8083
"2022-06-29 09:54","Simple Plan","Jet Lag (feat. Natasha Bedingfield)",204591
"2022-06-29 10:02","Eraserheads","Ang Huling El Bimbo",450374
"2022-06-29 10:05","Simple Plan","One Day",507
"2022-06-29 10:05","Ben&Ben","Sampaguita",1031
"2022-06-29 10:05","Nate Ruess","Grand Romantic",5375
"2022-06-29 10:05","Carly Rae Jepsen","I Really Like You",204800
"2022-06-29 10:05","Sabrina Claudio","Don't Let Me Down (feat. Khalid)",1517
"2022-06-29 10:09","A Rocket To The Moon","Going Out",212509
"2022-06-29 10:11","Ang Bandang Shirley","Saan Ka Na?",116471
"2022-06-29 10:14","Carly Rae Jepsen","Right Words Wrong Time",200852
"2022-06-29 10:18","Carly Rae Jepsen","The One",203221
"2022-06-29 10:29","The Summer Set","Rescue",73066
"2022-06-29 20:04","LANY","current location",189010
"2022-06-29 20:18","We The Kings","All Again For You",145829
"2022-06-29 20:18","ZAYN","TiO",2657
"2022-06-29 20:21","Olivia Rodrigo","good 4 u",178146
"2022-06-29 20:25","With Confidence","Dopamine",210413
"2022-06-29 20:28","AURORA","Queendom",190131
"2022-06-29 20:31","Mayday Parade","Jamie All Over",216000
"2022-06-29 20:34","Neck Deep","Losing Teeth",179722
"2022-06-29 20:38","Shawn Mendes","This Is What It Takes",230481
"2022-06-29 20:41","Carly Rae Jepsen","Roses",7518
"2022-06-29 20:41","All Time Low","Something's Gotta Give",182353
"2022-06-29 20:45","Carly Rae Jepsen","Roses",212669
"2022-06-29 20:48","Halsey","Don’t Play",1021
"2022-06-29 20:48","Ariana Grande","bloodline",19087
"2022-06-29 20:48","December Avenue","Eroplanong Papel",1926
"2022-06-29 20:48","Silent Sanctuary","Sa'yo",1185
"2022-06-29 20:48","Panic! At The Disco","Hallelujah",180626
"2022-06-29 20:48","Troye Sivan","COOL",1500
"2022-06-29 20:49","Khalid","Self",694
"2022-06-29 20:49","Halsey","Good Mourning",451
"2022-06-29 20:49","Bruno Mars","Versace on the Floor",737
"2022-06-29 20:49","The Maine","Little",612
"2022-06-29 20:49","Nate Ruess","Great Big Storm",893
"2022-06-29 20:49","Carly Rae Jepsen","Call Me Maybe",0
"2022-06-29 20:51","State Champs","Mine is Gold",165000
"2022-06-29 20:54","Carly Rae Jepsen","LA Hallucinations",184668
"2022-06-29 20:58","LANY","yea, babe, no way",219475
"2022-06-29 21:02","WALK THE MOON","Up 2 U",201874
"2022-06-29 21:05","Maroon 5","I Can't Lie",211208
"2022-06-29 21:08","Panic! At The Disco","Nails for Breakfast, Tacks for Snacks",203871
"2022-06-29 21:12","Fall Out Boy","Saturday",216735
"2022-06-29 21:15","State Champs","Mind Bottled",174242
"2022-06-29 21:19","All Time Low","Return The Favor",220171
"2022-06-29 21:23","The Plot In You","Let It Go",259413
"2022-06-29 21:27","Neck Deep","All Hype, No Heart",42000
"2022-06-29 21:27","Fall Out Boy","Young And Menace",223979
"2022-06-29 21:30","Ed Sheeran","Bibia Be Ye Ye",176750
"2022-06-29 21:34","Maroon 5","Never Gonna Leave This Bed",196719
"2022-06-29 21:37","San Cisco","Wild Things",184970
"2022-06-29 21:40","We The Kings","The Quiet",190682
"2022-06-29 21:41","Tonight Alive","Say Please",69583
"2022-06-29 21:45","Fall Out Boy","Death Valley",226766
"2022-06-29 21:48","Neck Deep","Gold Steps",192772
"2022-06-29 21:49","Silent Sanctuary","Sa'yo - Orchestra Version",3035
"2022-06-29 21:49","So!YoON!","Wings",56658
"2022-06-29 21:49","All Time Low","Come One, Come All",1290
"2022-06-29 21:49","Backstreet Boys","All I Have to Give",5766
"2022-06-29 21:49","Hot Chelle Rae","Beautiful Freaks",6568
"2022-06-29 21:52","Neck Deep","Over and Over",138990
"2022-06-29 21:58","State Champs","Elevated (Acoustic Version)",1100
"2022-06-29 21:58","Panic! At The Disco","LA Devotee",131534
"2022-06-29 22:03","Mayday Parade","You Be The Anchor That Keeps My Feet On The Ground, I'll Be The Wings That Keep Your Heart In The Clouds",276178
"2022-06-29 22:04","WALK THE MOON","Sidekick",53716
"2022-06-29 22:04","Justin Bieber","We Are",1913
"2022-06-29 22:08","LANY","Pancakes",6279
"2022-06-29 22:08","Paramore","Ignorance",201863
"2022-06-29 22:11","Neck Deep","Parachute",220728
"2022-06-29 22:18","Backstreet Boys","Incomplete",993
"2022-06-29 22:18","Maroon 5","This Love",534
"2022-06-29 22:18","Ben&Ben","Lucena",92511
"2022-06-29 22:31","Fall Out Boy","Sugar, We're Goin Down",229134
"2022-06-29 22:31","All Time Low","Poppin' (Video Mix)",0
"2022-06-29 22:31","Owl City","Strawberry Avalanche",9971
"2022-06-29 22:31","Taylor Swift","Look What You Made Me Do",897
"2022-06-29 22:34","Mayday Parade","When I Get Home You're So Dead",193693
"2022-06-29 22:41","A Rocket To The Moon","You're My Song",2611
"2022-06-29 22:41","Miley Cyrus","Party In The U.S.A.",1641
"2022-06-29 22:41","Harry Styles","Fine Line",375607
"2022-06-29 22:41","Fall Out Boy","Favorite Record - Remix",3604
"2022-06-29 22:52","blink-182","Adam's Song",80520
"2022-06-30 08:28","WALK THE MOON","Tightrope - Acoustic",387
"2022-06-30 08:28","All Time Low","Six Feet Under The Stars",9278
"2022-06-30 08:28","blink-182","Adam's Song",838
"2022-06-30 08:28","Panic! At The Disco","Folkin' Around",1848
"2022-06-30 08:28","Tonight Alive","I Defy",0
"2022-06-30 08:28","This Century","Loud",1147
"2022-06-30 08:28","Mayday Parade","Angels",3130
"2022-06-30 08:28","The 1975","12",0
"2022-06-30 08:28","We The Kings","Art of War",0
"2022-06-30 08:28","Maroon 5","Animals - Gryffin Remix",3070
"2022-06-30 08:28","Tonight Alive","Power of One",0
"2022-06-30 08:28","Justin Timberlake","SexyBack (feat. Timbaland)",0
"2022-06-30 08:29","Ben&Ben","War",1677
"2022-06-30 08:29","Panic! At The Disco","I Have Friends in Holy Spaces",1782
"2022-06-30 08:29","PVRIS","Mirrors",56180
"2022-06-30 08:32","Mayday Parade","When I Get Home You're So Dead",193693
"2022-06-30 08:35","Ang Bandang Shirley","Acid Reflux",756
"2022-06-30 08:35","State Champs","Cut Through the Static",1975
"2022-06-30 08:35","blackbear","clown (with Trevor Daniel)",148189
"2022-06-30 08:35","State Champs","Hard to Please (Acoustic Version)",22677
"2022-06-30 08:35","All Time Low","Jasey Rae",1438
"2022-06-30 08:35","Usher","Yeah! (feat. Lil Jon & Ludacris)",1061
"2022-06-30 08:40","Twenty One Pilots","Lane Boy",253093
"2022-06-30 08:44","Faber Drive","Candy Store feat. Ish",196440
"2022-06-30 08:44","Owl City","Dreams Don't Turn To Dust",17680
"2022-06-30 08:46","Billie Eilish","lovely (with Khalid)",10230
"2022-06-30 08:46","Maroon 5","Crazy Little Thing Called Love - Acoustic Version",72232
"2022-06-30 08:46","The Script","Nothing",3130
"2022-06-30 08:52","Shirebound & Busking","Waltz of Four Left Feet",337618
"2022-06-30 08:52","LANY","13",10472
"2022-06-30 09:05","Simple Plan","Anywhere Else but Here",223422
"2022-06-30 09:09","James Reid","The Life",218592
"2022-06-30 09:11","Owl City","Galaxies",6148
"2022-06-30 09:11","LANY","youarefire",67479
"2022-06-30 09:11","ZAYN","dRuNk",40677
"2022-06-30 09:23","Mayday Parade","Hold Onto Me",98540
"2022-06-30 12:48","Catfish and the Bottlemen","Oxygen",3807
"2022-06-30 12:48","Mayday Parade","Hold Onto Me",1552
"2022-06-30 12:48","Maroon 5","Coming Back For You",5076
"2022-06-30 12:52","Mayday Parade","I'd Hate To Be You When People Find Out What This Song Is About",1395
"2022-06-30 12:52","This Century","Wonder Why",35369
"2022-06-30 12:52","The 1975","The Ballad Of Me And My Brain",6282
"2022-06-30 12:52","Fall Out Boy","Bang The Doldrums",211348
"2022-06-30 12:53","WALK THE MOON","Fixin'",313
"2022-06-30 12:53","The Script","Before the Worst",2038
"2022-06-30 12:53","The 1975","Surrounded By Heads And Bodies",1445
"2022-06-30 12:53","Ben&Ben","Maybe The Night",950
"2022-06-30 12:53","All Time Low","To Live and Let Go",894
"2022-06-30 12:53","Echosmith","Let's Love",1408
"2022-06-30 12:58","Waterparks","Little Violence",1554
"2022-06-30 12:58","Paramore","Brick by Boring Brick - Live at Red Rocks Amphitheatre, Morrison, CO, 8/12/2014",293706
"2022-06-30 12:58","Maroon 5","Doin’ Dirt",38845
"2022-06-30 12:59","Ariana Grande","fake smile",1797
"2022-06-30 12:59","Dua Lipa","Blow Your Mind (Mwah)",1585
"2022-06-30 12:59","The Maine","As Long as You Love Me",8822
"2022-06-30 13:03","Halsey","Strange Love",247292
"2022-06-30 13:07","The Maine","Tears Won't Cry (ShinjŪ)",252447
"2022-06-30 13:10","Echosmith","Cool Kids",188422
"2022-06-30 13:10","Ariana Grande","in my head",4540
"2022-06-30 13:13","Carly Rae Jepsen","Let’s Get Lost",170203
"2022-06-30 13:14","The Maine","Lovely",33970
"2022-06-30 13:18","Phum Viphurit","Lover Boy",236773
"2022-06-30 13:30","The Script","Glowing",286812
"2022-06-30 13:33","The Maine","Am I Pretty?",182299
"2022-06-30 13:36","Neck Deep","What Did You Expect?",196162
"2022-06-30 13:42","Simple Plan","What If",354382
"2022-06-30 13:46","Twenty One Pilots","Choker",223065
"2022-06-30 13:50","Halsey","Strangers",221239
"2022-06-30 13:53","This Century","Sound Of Fire",176471
"2022-06-30 13:57","WALK THE MOON","Press Restart",259877
"2022-06-30 14:00","LANY","Thick And Thin",212044
"2022-06-30 14:04","Fall Out Boy","The Music Or The Misery",207911
"2022-06-30 14:08","The 1975","I Couldn't Be More In Love",232013
"2022-06-30 14:11","Troye Sivan","My My My!",204753
"2022-06-30 14:15","Twenty One Pilots","Hometown",234946
"2022-06-30 14:20","Mayday Parade","One Man Drinking Games",279475
"2022-06-30 14:23","State Champs","Shades of Gray",196069
"2022-06-30 14:26","WALK THE MOON","Quesadilla",195326
"2022-06-30 14:31","This Century","Relapse",269305
"2022-06-30 14:34","Halsey","Bad At Love",181301
"2022-06-30 14:38","December Avenue","Breathe Again",222307
"2022-06-30 14:41","Fall Out Boy","Centuries - Remix",202988
"2022-06-30 14:44","Train","Drive By",195973
"2022-06-30 14:48","Hot Chelle Rae","Say (Half Past Nine)",220589
"2022-06-30 14:51","All Time Low","Time-Bomb",209954
"2022-06-30 15:03","Carly Rae Jepsen","I Didn’t Just Come Here To Dance",63200
"2022-07-01 11:51","The Script","This = Love",0
"2022-07-01 11:51","We The Kings","Somebody To Call My Own",0
"2022-07-01 11:51","Tonight Alive","Fake It",1180
"2022-07-01 11:51","Tonight Alive","Starlight",23
"2022-07-01 11:51","We The Kings","Headlines Read Out...",0
"2022-07-01 11:55","Neck Deep","What Did You Expect?",197120
"2022-07-01 12:07","With Confidence","Jaded",92259
"2022-07-02 03:00","Ed Sheeran","Shirtsleeves",103314
"2022-07-02 03:00","With Confidence","Jaded",11355
"2022-07-02 03:04","Twenty One Pilots","Holding on to You",263535
"2022-07-02 03:08","WALK THE MOON","Can't Sleep (Wolves)",226357
"2022-07-02 03:12","PVRIS","Fire",228682
"2022-07-02 03:12","San Cisco","When I Dream",46627
"2022-07-02 03:16","Taylor Swift","...Ready For It?",208002
"2022-07-02 03:20","Silent Sanctuary","Pasensya Ka Na",241009
"2022-07-02 03:24","Boys Like Girls","Love Drunk",226380
"2022-07-02 03:29","Twenty One Pilots","Ode to Sleep",308382
"2022-07-02 03:32","AS IT IS","Such Great Heights",203098
"2022-07-02 03:36","Fall Out Boy","Twin Skeleton's (Hotel In NYC) - Remix",232000
"2022-07-02 03:39","A Rocket To The Moon","Whole Lotta You",177657
"2022-07-02 03:43","BANNERS","Holy Ground",258492
"2022-07-02 03:47","Simple Plan","Last One Standing",206734
"2022-07-02 03:51","Eraserheads","Christmas Party",244522
"2022-07-02 03:55","blackbear","idfc",245045
"2022-07-02 03:58","The Maine","Listen to Your Heart",194454
"2022-07-02 04:02","Taio Cruz","Dynamite",202611
"2022-07-02 04:06","Ne-Yo","Mad",254495
"2022-07-02 04:09","Mayday Parade","Even Robots Need Blankets",204210
"2022-07-02 04:14","PVRIS","St. Patrick",260168
"2022-07-02 04:17","A Rocket To The Moon","Where Did You Go?",186027
"2022-07-02 05:15","The All-American Rejects","Move Along",238771
"2022-07-02 05:18","Simple Plan","Lucky One",229465
"2022-07-02 05:23","Shirebound & Busking","Pahintulot",297262
"2022-07-02 05:26","We The Kings","Don't Speak Liar",179522
"2022-07-02 05:31","Twenty One Pilots","Addict With A Pen",286340
"2022-07-02 05:34","Ang Bandang Shirley","Relihiyoso",190917
"2022-07-02 05:38","Twenty One Pilots","The Outside",216653
"2022-07-02 05:45","Ang Bandang Shirley","Taksil",425652
"2022-07-02 05:48","The Red Jumpsuit Apparatus","False Pretense",149399
"2022-07-02 05:51","Harry Styles","Treat People With Kindness",197347
